rgi_input_record_id,target_gene,guide_id,accession,local_genome_file,seqid,start,end,strand,sequence_length,overlap_gene,overlap_product,db_amr_confirmed,db_refined_functional_class
blaKPC|blaKPC_riskaware_top4|GCF_000709475.1|NZ_CP007447.1:2435128-2436666:+|gene=nan|product=PTS_mannitol_transporter_subunit_IICB|record=66,blaKPC,blaKPC_riskaware_top4,GCF_000709475.1,data_cas_offinder/expanded_panel/genomes/GCF_000709475.1_genomic.fna,NZ_CP007447.1,2435128,2436666,+,1539,,PTS mannitol transporter subunit IICB,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000739495.1|NZ_CP009114.1:2506733-2507284:-|gene=nan|product=prepilin_peptidase-dependent_protein|record=67,blaKPC,blaKPC_riskaware_top4,GCF_000739495.1,data_cas_offinder/expanded_panel/genomes/GCF_000739495.1_genomic.fna,NZ_CP009114.1,2506733,2507284,-,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000739495.1|NZ_CP009114.1:3072785-3073612:-|gene=dam|product=adenine-specific_DNA-methyltransferase|record=68,blaKPC,blaKPC_riskaware_top4,GCF_000739495.1,data_cas_offinder/expanded_panel/genomes/GCF_000739495.1_genomic.fna,NZ_CP009114.1,3072785,3073612,-,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000739495.1|NZ_CP009114.1:3326420-3327694:+|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=69,blaKPC,blaKPC_riskaware_top4,GCF_000739495.1,data_cas_offinder/expanded_panel/genomes/GCF_000739495.1_genomic.fna,NZ_CP009114.1,3326420,3327694,+,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000739495.1|NZ_CP009114.1:3594119-3595087:-|gene=ftsN|product=cell_division_protein_FtsN|record=70,blaKPC,blaKPC_riskaware_top4,GCF_000739495.1,data_cas_offinder/expanded_panel/genomes/GCF_000739495.1_genomic.fna,NZ_CP009114.1,3594119,3595087,-,969,ftsN,cell division protein FtsN,False,DB_refined_essential_like
blaKPC|blaKPC_riskaware_top4|GCF_000739495.1|NZ_CP009114.1:4254876-4255664:-|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=71,blaKPC,blaKPC_riskaware_top4,GCF_000739495.1,data_cas_offinder/expanded_panel/genomes/GCF_000739495.1_genomic.fna,NZ_CP009114.1,4254876,4255664,-,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000746505.1|NZ_CP007499.1:2355761-2357299:+|gene=nan|product=PTS_mannitol_transporter_subunit_IICB|record=72,blaKPC,blaKPC_riskaware_top4,GCF_000746505.1,data_cas_offinder/expanded_panel/genomes/GCF_000746505.1_genomic.fna,NZ_CP007499.1,2355761,2357299,+,1539,,PTS mannitol transporter subunit IICB,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000764615.1|NZ_CP008929.1:786048-786599:-|gene=nan|product=prepilin_peptidase-dependent_protein|record=73,blaKPC,blaKPC_riskaware_top4,GCF_000764615.1,data_cas_offinder/expanded_panel/genomes/GCF_000764615.1_genomic.fna,NZ_CP008929.1,786048,786599,-,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000764615.1|NZ_CP008929.1:1329334-1330161:-|gene=dam|product=adenine-specific_DNA-methyltransferase|record=74,blaKPC,blaKPC_riskaware_top4,GCF_000764615.1,data_cas_offinder/expanded_panel/genomes/GCF_000764615.1_genomic.fna,NZ_CP008929.1,1329334,1330161,-,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000764615.1|NZ_CP008929.1:1580925-1582199:+|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=75,blaKPC,blaKPC_riskaware_top4,GCF_000764615.1,data_cas_offinder/expanded_panel/genomes/GCF_000764615.1_genomic.fna,NZ_CP008929.1,1580925,1582199,+,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000764615.1|NZ_CP008929.1:1837606-1838574:-|gene=ftsN|product=cell_division_protein_FtsN|record=76,blaKPC,blaKPC_riskaware_top4,GCF_000764615.1,data_cas_offinder/expanded_panel/genomes/GCF_000764615.1_genomic.fna,NZ_CP008929.1,1837606,1838574,-,969,ftsN,cell division protein FtsN,False,DB_refined_essential_like
blaKPC|blaKPC_riskaware_top4|GCF_000764615.1|NZ_CP008929.1:2462984-2463772:-|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=77,blaKPC,blaKPC_riskaware_top4,GCF_000764615.1,data_cas_offinder/expanded_panel/genomes/GCF_000764615.1_genomic.fna,NZ_CP008929.1,2462984,2463772,-,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000769575.1|NZ_CP009681.1:2422376-2423914:+|gene=nan|product=PTS_mannitol_transporter_subunit_IIBC|record=78,blaKPC,blaKPC_riskaware_top4,GCF_000769575.1,data_cas_offinder/expanded_panel/genomes/GCF_000769575.1_genomic.fna,NZ_CP009681.1,2422376,2423914,+,1539,,PTS mannitol transporter subunit IIBC,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:171924-172751:+|gene=dam|product=adenine-specific_DNA-methyltransferase|record=79,blaKPC,blaKPC_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,171924,172751,+,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:667255-667806:+|gene=nan|product=prepilin_peptidase-dependent_protein|record=80,blaKPC,blaKPC_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,667255,667806,+,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:4144711-4145499:+|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=81,blaKPC,blaKPC_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,4144711,4145499,+,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:4778855-4779823:+|gene=ftsN|product=cell_division_protein_FtsN|record=82,blaKPC,blaKPC_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,4778855,4779823,+,969,ftsN,cell division protein FtsN,False,DB_refined_essential_like
blaKPC|blaKPC_riskaware_top4|GCF_000775955.1|NZ_CP009461.1:5038904-5040178:-|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=83,blaKPC,blaKPC_riskaware_top4,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,5038904,5040178,-,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000784925.1|NZ_CP009859.1:179675-181657:+|gene=fhuB|product=Fe(3+)-hydroxamate_ABC_transporter_permease_FhuB|record=84,blaKPC,blaKPC_riskaware_top4,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,179675,181657,+,1983,fhuB,Fe(3+)-hydroxamate ABC transporter permease FhuB,True,DB_refined_AMR_or_resistance_related
blaKPC|blaKPC_riskaware_top4|GCF_000801165.1|NZ_CP009104.1:940210-942192:+|gene=fhuB|product=Fe(3+)-hydroxamate_ABC_transporter_permease_FhuB|record=85,blaKPC,blaKPC_riskaware_top4,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,940210,942192,+,1983,fhuB,Fe(3+)-hydroxamate ABC transporter permease FhuB,True,DB_refined_AMR_or_resistance_related
blaKPC|blaKPC_riskaware_top4|GCF_000801185.2|NZ_CP009106.2:954111-956093:+|gene=fhuB|product=Fe(3+)-hydroxamate_ABC_transporter_permease_FhuB|record=86,blaKPC,blaKPC_riskaware_top4,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,954111,956093,+,1983,fhuB,Fe(3+)-hydroxamate ABC transporter permease FhuB,True,DB_refined_AMR_or_resistance_related
blaKPC|blaKPC_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:393303-394130:+|gene=dam|product=adenine-specific_DNA-methyltransferase|record=87,blaKPC,blaKPC_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,393303,394130,+,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:964004-964555:+|gene=nan|product=prepilin_peptidase-dependent_protein|record=88,blaKPC,blaKPC_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,964004,964555,+,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:138950-140224:-|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=89,blaKPC,blaKPC_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,138950,140224,-,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:4582157-4582945:+|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=90,blaKPC,blaKPC_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4582157,4582945,+,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000807395.2|NZ_CP010361.1:5223596-5224564:+|gene=ftsN|product=cell_division_protein_FtsN|record=91,blaKPC,blaKPC_riskaware_top4,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,5223596,5224564,+,969,ftsN,cell division protein FtsN,False,DB_refined_essential_like
blaKPC|blaKPC_riskaware_top4|GCF_000814145.2|NZ_CP010371.1:251543-254308:-|gene=tssH|product=type_VI_secretion_system_ATPase_TssH|record=92,blaKPC,blaKPC_riskaware_top4,GCF_000814145.2,data_cas_offinder/expanded_panel/genomes/GCF_000814145.2_genomic.fna,NZ_CP010371.1,251543,254308,-,2766,tssH,type VI secretion system ATPase TssH,True,DB_refined_AMR_or_resistance_related
blaKPC|blaKPC_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:390992-391819:+|gene=dam|product=adenine-specific_DNA-methyltransferase|record=93,blaKPC,blaKPC_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,390992,391819,+,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:963965-964516:+|gene=nan|product=prepilin_peptidase-dependent_protein|record=94,blaKPC,blaKPC_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,963965,964516,+,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:136637-137911:-|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=95,blaKPC,blaKPC_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,136637,137911,-,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:4561088-4561876:+|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=96,blaKPC,blaKPC_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,4561088,4561876,+,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000814305.1|NZ_CP010392.1:5192740-5193708:+|gene=ftsN|product=cell_division_protein_FtsN|record=97,blaKPC,blaKPC_riskaware_top4,GCF_000814305.1,data_cas_offinder/expanded_panel/genomes/GCF_000814305.1_genomic.fna,NZ_CP010392.1,5192740,5193708,+,969,ftsN,cell division protein FtsN,False,DB_refined_essential_like
blaKPC|blaKPC_riskaware_top4|GCF_000815045.1|NZ_CP010295.1:2272681-2274219:+|gene=nan|product=PTS_mannitol_transporter_subunit_IIBC|record=98,blaKPC,blaKPC_riskaware_top4,GCF_000815045.1,data_cas_offinder/expanded_panel/genomes/GCF_000815045.1_genomic.fna,NZ_CP010295.1,2272681,2274219,+,1539,,PTS mannitol transporter subunit IIBC,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000815085.1|NZ_CP010296.1:2272690-2274228:+|gene=nan|product=PTS_mannitol_transporter_subunit_IIBC|record=99,blaKPC,blaKPC_riskaware_top4,GCF_000815085.1,data_cas_offinder/expanded_panel/genomes/GCF_000815085.1_genomic.fna,NZ_CP010296.1,2272690,2274228,+,1539,,PTS mannitol transporter subunit IIBC,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000815125.1|NZ_CP010297.1:2272675-2274213:+|gene=nan|product=PTS_mannitol_transporter_subunit_IIBC|record=100,blaKPC,blaKPC_riskaware_top4,GCF_000815125.1,data_cas_offinder/expanded_panel/genomes/GCF_000815125.1_genomic.fna,NZ_CP010297.1,2272675,2274213,+,1539,,PTS mannitol transporter subunit IIBC,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000815165.1|NZ_CP010298.1:2272690-2274228:+|gene=nan|product=PTS_mannitol_transporter_subunit_IIBC|record=101,blaKPC,blaKPC_riskaware_top4,GCF_000815165.1,data_cas_offinder/expanded_panel/genomes/GCF_000815165.1_genomic.fna,NZ_CP010298.1,2272690,2274228,+,1539,,PTS mannitol transporter subunit IIBC,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000815205.1|NZ_CP010299.1:2272694-2274232:+|gene=nan|product=PTS_mannitol_transporter_subunit_IIBC|record=102,blaKPC,blaKPC_riskaware_top4,GCF_000815205.1,data_cas_offinder/expanded_panel/genomes/GCF_000815205.1_genomic.fna,NZ_CP010299.1,2272694,2274232,+,1539,,PTS mannitol transporter subunit IIBC,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000968155.1|NZ_FO834906.1:400126-400953:+|gene=dam|product=adenine-specific_DNA-methyltransferase|record=103,blaKPC,blaKPC_riskaware_top4,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,400126,400953,+,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000968155.1|NZ_FO834906.1:143640-144914:-|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=104,blaKPC,blaKPC_riskaware_top4,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,143640,144914,-,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_000968155.1|NZ_FO834906.1:896146-896697:+|gene=nan|product=prepilin_peptidase-dependent_protein|record=105,blaKPC,blaKPC_riskaware_top4,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,896146,896697,+,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000968155.1|NZ_FO834906.1:3058021-3058551:+|gene=nan|product=hypothetical_protein|record=106,blaKPC,blaKPC_riskaware_top4,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,3058021,3058551,+,531,,hypothetical protein,True,DB_refined_AMR_or_resistance_related
blaKPC|blaKPC_riskaware_top4|GCF_000968155.1|NZ_FO834906.1:4653060-4653848:+|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=107,blaKPC,blaKPC_riskaware_top4,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,4653060,4653848,+,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_000968155.1|NZ_FO834906.1:4932391-4933359:+|gene=ftsN|product=cell_division_protein_FtsN|record=108,blaKPC,blaKPC_riskaware_top4,GCF_000968155.1,data_cas_offinder/expanded_panel/genomes/GCF_000968155.1_genomic.fna,NZ_FO834906.1,4932391,4933359,+,969,ftsN,cell division protein FtsN,False,DB_refined_essential_like
blaKPC|blaKPC_riskaware_top4|GCF_001022035.1|NZ_CP011578.1:2483371-2483922:-|gene=nan|product=prepilin_peptidase-dependent_protein|record=109,blaKPC,blaKPC_riskaware_top4,GCF_001022035.1,data_cas_offinder/expanded_panel/genomes/GCF_001022035.1_genomic.fna,NZ_CP011578.1,2483371,2483922,-,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_001022035.1|NZ_CP011578.1:3054996-3055823:-|gene=dam|product=adenine-specific_DNA-methyltransferase|record=110,blaKPC,blaKPC_riskaware_top4,GCF_001022035.1,data_cas_offinder/expanded_panel/genomes/GCF_001022035.1_genomic.fna,NZ_CP011578.1,3054996,3055823,-,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_001022035.1|NZ_CP011578.1:3307636-3308910:+|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=111,blaKPC,blaKPC_riskaware_top4,GCF_001022035.1,data_cas_offinder/expanded_panel/genomes/GCF_001022035.1_genomic.fna,NZ_CP011578.1,3307636,3308910,+,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_001022035.1|NZ_CP011578.1:3567727-3568695:-|gene=ftsN|product=cell_division_protein_FtsN|record=112,blaKPC,blaKPC_riskaware_top4,GCF_001022035.1,data_cas_offinder/expanded_panel/genomes/GCF_001022035.1_genomic.fna,NZ_CP011578.1,3567727,3568695,-,969,ftsN,cell division protein FtsN,False,DB_refined_essential_like
blaKPC|blaKPC_riskaware_top4|GCF_001022035.1|NZ_CP011578.1:4196571-4197359:-|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=113,blaKPC,blaKPC_riskaware_top4,GCF_001022035.1,data_cas_offinder/expanded_panel/genomes/GCF_001022035.1_genomic.fna,NZ_CP011578.1,4196571,4197359,-,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_001022175.1|NZ_CP011624.1:2612057-2612884:+|gene=dam|product=adenine-specific_DNA-methyltransferase|record=114,blaKPC,blaKPC_riskaware_top4,GCF_001022175.1,data_cas_offinder/expanded_panel/genomes/GCF_001022175.1_genomic.fna,NZ_CP011624.1,2612057,2612884,+,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_001022175.1|NZ_CP011624.1:3146698-3147249:+|gene=nan|product=prepilin_peptidase-dependent_protein|record=115,blaKPC,blaKPC_riskaware_top4,GCF_001022175.1,data_cas_offinder/expanded_panel/genomes/GCF_001022175.1_genomic.fna,NZ_CP011624.1,3146698,3147249,+,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_001022175.1|NZ_CP011624.1:1478028-1478816:+|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=116,blaKPC,blaKPC_riskaware_top4,GCF_001022175.1,data_cas_offinder/expanded_panel/genomes/GCF_001022175.1_genomic.fna,NZ_CP011624.1,1478028,1478816,+,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_001022175.1|NZ_CP011624.1:2093765-2094733:+|gene=ftsN|product=cell_division_protein_FtsN|record=117,blaKPC,blaKPC_riskaware_top4,GCF_001022175.1,data_cas_offinder/expanded_panel/genomes/GCF_001022175.1_genomic.fna,NZ_CP011624.1,2093765,2094733,+,969,ftsN,cell division protein FtsN,False,DB_refined_essential_like
blaKPC|blaKPC_riskaware_top4|GCF_001022175.1|NZ_CP011624.1:2356382-2357656:-|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=118,blaKPC,blaKPC_riskaware_top4,GCF_001022175.1,data_cas_offinder/expanded_panel/genomes/GCF_001022175.1_genomic.fna,NZ_CP011624.1,2356382,2357656,-,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_001022235.1|NZ_CP011647.1:178190-178741:-|gene=nan|product=prepilin_peptidase-dependent_protein|record=119,blaKPC,blaKPC_riskaware_top4,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,178190,178741,-,552,,prepilin peptidase-dependent protein,False,DB_refined_virulence_related
blaKPC|blaKPC_riskaware_top4|GCF_001022235.1|NZ_CP011647.1:750893-751720:-|gene=dam|product=adenine-specific_DNA-methyltransferase|record=120,blaKPC,blaKPC_riskaware_top4,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,750893,751720,-,828,dam,adenine-specific DNA-methyltransferase,False,DB_refined_mobile_or_plasmid_related
blaKPC|blaKPC_riskaware_top4|GCF_001022235.1|NZ_CP011647.1:1005027-1006301:+|gene=waaA|product=lipid_IV(A)_3-deoxy-D-manno-octulosonic_acid_transferase|record=121,blaKPC,blaKPC_riskaware_top4,GCF_001022235.1,data_cas_offinder/expanded_panel/genomes/GCF_001022235.1_genomic.fna,NZ_CP011647.1,1005027,1006301,+,1275,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,False,DB_refined_mobile_or_plasmid_related
